,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
4576,red,9.65,0.6799999999999999,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6.0
4577,red,7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6.0
4578,red,7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4.0
4579,red,9.1,0.6799999999999999,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4.0
4580,red,8.4,0.6799999999999999,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5.0
4581,red,7.0,0.6799999999999999,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5.0
4582,red,7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5.0
4583,red,7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6.0
4584,red,9.65,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6.0
4585,red,9.65,0.6799999999999999,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5.0
4586,red,8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5.0
4587,red,8.7,0.6799999999999999,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5.0
4588,red,8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5.0
4589,red,9.65,0.6799999999999999,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5.0
4590,red,7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6.0
4591,red,7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5.0
4592,red,8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5.0
4593,red,7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5.0
4594,red,8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5.0
4595,red,7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5.0
4596,red,7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,0.855,9.5,5.0
4597,red,7.5,0.6799999999999999,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4.0
4598,red,9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5.0
4599,red,8.1,0.6799999999999999,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6.0
4600,red,6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,3.46,0.68,9.5,5.0
4601,red,6.4,0.6799999999999999,0.03,3.2,0.071,27.0,58.0,0.995,3.61,0.49,12.7,6.0
4602,red,9.5,0.55,0.6400000000000001,2.3,0.10800000000000001,12.0,37.0,0.9982,3.17,0.67,9.6,5.0
4603,red,8.9,0.6799999999999999,0.13,3.45,0.088,4.0,14.0,0.9994,3.44,0.52,11.5,5.0
4604,red,7.3,0.6799999999999999,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,5.0
4605,red,7.0,0.45,0.34,2.7,0.082,16.0,72.0,0.998,3.55,0.6,9.5,5.0
4606,red,7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,5.0
4607,red,7.7,0.6799999999999999,0.1,2.1,0.10800000000000001,11.0,22.0,0.9963,3.26,0.5,9.5,5.0
4608,red,8.2,0.59,0.0,2.5,0.093,19.0,58.0,1.0002,3.5,0.65,9.3,6.0
4609,red,9.0,0.46,0.23,2.8,0.092,28.0,104.0,0.9983,3.1,0.56,9.2,5.0
4610,red,9.0,0.6799999999999999,0.0,2.4,0.088,19.0,38.0,0.999,3.35,0.6,9.3,5.0
4611,red,8.3,0.6799999999999999,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6.0
4612,red,9.2,0.53,0.24,2.6,0.078,28.0,139.0,0.99788,3.21,0.57,9.5,5.0
4613,red,6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5.0
4614,red,9.65,0.41,0.58,2.8,0.096,25.0,101.0,1.00024,3.13,0.53,10.0,5.0
4615,red,9.65,0.39,0.54,2.7,0.095,21.0,101.0,1.0001,3.13,0.51,9.5,5.0
4616,red,7.3,0.51,0.18,2.1,0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6.0
4617,red,8.2,0.34,0.38,2.5,0.08,12.0,57.0,0.9978,3.3,0.47,9.0,6.0
4618,red,8.6,0.33,0.4,2.6,0.083,16.0,68.0,0.99782,3.3,0.48,9.4,5.0
4619,red,7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,6.0
4620,red,8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5.0
4621,red,7.6,0.54,0.13,2.5,0.097,24.0,66.0,0.99785,3.39,0.61,9.4,5.0
4622,red,7.8,0.48,0.6400000000000001,1.7,0.10800000000000001,14.0,32.0,0.99656,3.09,0.855,9.1,6.0
4623,red,7.8,0.6799999999999999,0.07,1.9,0.058,22.0,47.0,0.99525,3.51,0.43,10.7,6.0
4624,red,6.3,0.6799999999999999,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6.0
4625,red,8.1,0.6799999999999999,0.0,2.2,0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5.0
4626,red,8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,5.0
4627,red,9.0,0.58,0.25,2.8,0.075,9.0,104.0,0.99779,3.23,0.57,9.7,5.0
4628,red,9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,5.0
4629,red,8.8,0.6799999999999999,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,6.0
4630,red,9.1,0.6799999999999999,0.11,2.8,0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6.0
4631,red,9.2,0.67,0.1,3.0,0.091,12.0,48.0,0.99888,3.31,0.54,9.5,6.0
4632,red,8.8,0.59,0.18,2.9,0.089,12.0,74.0,0.99738,3.14,0.54,9.4,5.0
4633,red,7.5,0.6,0.32,2.7,0.103,13.0,98.0,0.99938,3.45,0.62,9.5,5.0
4634,red,7.1,0.59,0.02,2.3,0.082,24.0,94.0,0.99744,3.55,0.53,9.7,6.0
4635,red,7.9,0.6799999999999999,0.01,1.9,0.076,7.0,32.0,0.99668,3.39,0.54,9.6,5.0
4636,red,9.4,0.6799999999999999,0.26,2.4,0.082,23.0,143.0,0.9978,3.28,0.55,9.4,5.0
4637,red,9.5,0.57,0.27,2.3,0.082,23.0,144.0,0.99782,3.27,0.55,9.4,5.0
4638,red,7.9,0.4,0.29,1.8,0.10800000000000001,1.0,44.0,0.9973,3.3,0.855,9.5,6.0
4639,red,7.9,0.4,0.3,1.8,0.10800000000000001,2.0,45.0,0.99727,3.31,0.855,9.5,6.0
4640,red,7.2,0.6799999999999999,0.0,3.0,0.102,7.0,16.0,0.99586,3.43,0.46,10.0,5.0
4641,red,6.9,0.6799999999999999,0.18,2.4,0.10800000000000001,5.5,48.0,0.99612,3.4,0.6,10.3,6.0
4642,red,6.9,0.635,0.17,2.4,0.10800000000000001,6.0,18.0,0.9961,3.4,0.59,10.3,6.0
4643,red,8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,3.36,0.61,10.5,5.0
4644,red,7.1,0.52,0.03,2.6,0.076,21.0,92.0,0.99745,3.5,0.6,9.8,5.0
4645,red,7.0,0.57,0.0,2.0,0.10800000000000001,12.0,45.0,0.99676,3.31,0.6,9.4,6.0
4646,red,6.5,0.46,0.14,2.4,0.10800000000000001,9.0,37.0,0.99732,3.66,0.65,9.8,5.0
4647,red,9.0,0.6799999999999999,0.05,2.4,0.081,26.0,96.0,0.99814,3.36,0.53,10.0,5.0
4648,red,7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,5.0
4649,red,9.65,0.35,0.41,2.3,0.083,11.0,61.0,0.9982,3.21,0.5,9.5,5.0
4650,red,9.65,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6.0
4651,red,8.6,0.63,0.17,2.9,0.099,21.0,119.0,0.998,3.09,0.52,9.3,5.0
4652,red,7.4,0.37,0.43,2.6,0.082,18.0,82.0,0.99708,3.33,0.68,9.7,6.0
4653,red,8.8,0.64,0.17,2.9,0.084,25.0,130.0,0.99818,3.23,0.54,9.6,5.0
4654,red,7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,6.0
4655,red,7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,3.38,0.56,10.8,5.0
4656,red,9.65,0.27,0.54,2.3,0.065,7.0,26.0,0.99531,3.17,0.53,12.5,6.0
4657,red,9.65,0.6799999999999999,0.3,2.6,0.10800000000000001,7.0,60.0,0.99786,2.99,0.855,10.2,5.0
4658,red,8.7,0.46,0.31,2.5,0.10800000000000001,24.0,64.0,0.99746,3.1,0.74,9.6,5.0
4659,red,9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,7.0
4660,red,9.4,0.5,0.34,3.6,0.082,5.0,14.0,0.9987,3.29,0.52,10.7,6.0
4661,red,7.2,0.61,0.08,4.0,0.082,26.0,108.0,0.99641,3.25,0.51,9.4,5.0
4662,red,8.6,0.55,0.09,3.3,0.068,8.0,17.0,0.99735,3.23,0.44,10.0,5.0
4663,red,5.1,0.585,0.0,1.7,0.044,14.0,86.0,0.99264,3.56,0.855,12.9,7.0
4664,red,7.7,0.56,0.08,2.5,0.10800000000000001,14.0,46.0,0.9971,3.24,0.66,9.6,6.0
4665,red,8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,3.26,0.57,9.9,6.0
4666,red,8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,3.33,0.7,12.8,7.0
4667,red,8.4,0.25,0.39,2.0,0.041,4.0,10.0,0.99386,3.27,0.71,12.5,7.0
4668,red,7.4,0.53,0.12,1.9,0.10800000000000001,4.0,12.0,0.99702,3.26,0.855,9.2,5.0
4669,red,7.6,0.48,0.31,2.8,0.07,4.0,15.0,0.99693,3.22,0.55,10.3,6.0
4670,red,7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,5.0
4671,red,9.65,0.5,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,6.0
4672,red,9.65,0.45,0.33,2.5,0.099,20.0,38.0,0.99818,3.24,0.71,10.8,5.0
4673,red,6.9,0.39,0.24,2.1,0.102,4.0,7.0,0.99462,3.44,0.58,11.4,4.0
4674,red,9.65,0.41,0.54,2.8,0.103,19.0,41.0,0.99939,3.21,0.76,11.3,6.0
4675,red,9.65,0.51,0.19,3.2,0.081,8.0,30.0,0.9984,3.23,0.58,10.5,6.0
4676,red,9.65,0.29,0.42,1.6,0.084,19.0,27.0,0.99545,3.28,0.73,11.9,6.0
4677,red,7.1,0.6799999999999999,0.0,2.35,0.071,21.0,47.0,0.99632,3.29,0.45,9.4,5.0
4678,red,9.1,0.66,0.15,3.2,0.097,9.0,59.0,0.99976,3.28,0.54,9.6,5.0
4679,red,7.0,0.6799999999999999,0.0,1.9,0.099,9.0,22.0,0.99606,3.34,0.6,9.7,5.0
4680,red,4.9,0.42,0.0,2.1,0.048,16.0,42.0,0.99154,3.66,0.74,14.0,7.0
4681,red,6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5.0
4682,red,7.1,0.48,0.28,2.8,0.068,6.0,16.0,0.99682,3.24,0.53,10.3,5.0
4683,red,7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5.0
4684,red,7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,7.0
4685,red,7.8,0.57,0.09,2.3,0.065,34.0,45.0,0.99417,3.46,0.74,12.7,7.5
4686,red,5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,6.0
4687,red,7.5,0.6799999999999999,0.07,2.5,0.058,5.0,9.0,0.99632,3.38,0.55,10.9,4.0
4688,red,9.65,0.44,0.42,1.5,0.10800000000000001,34.0,48.0,0.99832,3.38,0.855,9.9,3.5
4689,red,9.65,0.47,0.44,1.6,0.10800000000000001,36.0,51.0,0.99836,3.38,0.855,9.9,4.0
4690,red,8.8,0.6799999999999999,0.26,1.6,0.088,16.0,23.0,0.99694,3.32,0.47,9.4,5.0
4691,red,7.6,0.665,0.1,1.5,0.066,27.0,55.0,0.99655,3.39,0.51,9.3,5.0
4692,red,6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,7.0
4693,red,9.65,0.31,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,7.0
4694,red,6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.0,5.0
4695,red,9.65,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,7.0
4696,red,6.6,0.66,0.0,3.0,0.10800000000000001,21.0,31.0,0.99629,3.45,0.63,10.3,5.0
4697,red,9.65,0.5,0.45,2.6,0.10800000000000001,34.0,68.0,0.99708,3.23,0.72,10.9,6.0
4698,red,7.1,0.6799999999999999,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,5.0
4699,red,9.65,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,6.0
4700,red,6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5.0
4701,red,7.4,0.6799999999999999,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6.0
4702,red,6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,5.0
4703,red,9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,5.0
4704,red,8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,0.855,9.7,5.0
4705,red,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,6.0
4706,red,7.6,0.6799999999999999,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,7.0
4707,red,8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7.0
4708,red,9.65,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,7.0
4709,red,6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,6.0
4710,red,7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,5.0
4711,red,5.8,0.6799999999999999,0.6400000000000001,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,6.0
4712,red,7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,5.0
4713,red,7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,5.0
4714,red,7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,5.0
4715,red,6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,6.0
4716,red,6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,6.0
4717,red,7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,6.0
4718,red,7.7,0.6799999999999999,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,6.0
4719,red,6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,5.0
4720,red,7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,4.0
4721,red,9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,7.0
4722,red,9.65,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,7.0
4723,red,8.8,0.31,0.4,2.8,0.10800000000000001,7.0,16.0,0.99614,3.31,0.79,11.8,7.0
4724,red,7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,4.0
4725,red,8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,6.0
4726,red,7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,5.0
4727,red,9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,5.0
4728,red,7.6,0.6799999999999999,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,6.0
4729,red,8.4,0.31,0.29,3.1,0.10800000000000001,14.0,26.0,0.99536,3.22,0.78,12.0,6.0
4730,red,8.9,0.6799999999999999,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,5.0
4731,red,9.0,0.6799999999999999,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6.0
4732,red,9.65,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,7.0
4733,red,6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,6.0
4734,red,9.65,0.6799999999999999,0.34,6.6,0.10800000000000001,23.0,99.0,1.00289,3.22,0.68,9.3,5.0
4735,red,7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,5.0
4736,red,7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,5.0
4737,red,9.65,0.45,0.23,1.9,0.082,10.0,18.0,0.99774,3.22,0.65,9.3,6.0
4738,red,7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6.0
4739,red,7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,6.0
4740,red,8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7.0
4741,red,8.3,0.6799999999999999,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,3.5
4742,red,8.9,0.31,0.36,2.6,0.056,10.0,39.0,0.99562,3.4,0.69,11.8,5.0
4743,red,7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7.0
4744,red,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7.0
4745,red,9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,5.0
4746,red,7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,5.0
4747,red,6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,6.0
4748,red,7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,6.0
4749,red,7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,6.0
4750,red,9.3,0.38,0.48,3.8,0.10800000000000001,3.0,11.0,0.99577,3.23,0.57,13.2,6.0
4751,red,9.1,0.28,0.46,9.0,0.10800000000000001,3.0,9.0,0.99901,3.18,0.6,10.9,6.0
4752,red,9.65,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,6.0
4753,red,9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,7.0
4754,red,8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,6.0
4755,red,5.3,0.6799999999999999,0.19,1.5,0.10800000000000001,7.0,62.0,0.99395,3.62,0.61,11.0,5.0
4756,red,6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6.0
4757,red,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,6.0
4758,red,8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.855,11.8,6.0
4759,red,9.6,0.41,0.37,2.3,0.091,10.0,23.0,0.99786,3.24,0.56,10.5,5.0
4760,red,8.6,0.47,0.27,2.3,0.055,14.0,28.0,0.99516,3.18,0.8,11.2,5.0
4761,red,8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.99604,3.47,0.855,11.0,7.0
4762,red,9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.855,10.2,6.0
4763,red,8.4,0.67,0.19,2.2,0.093,11.0,75.0,0.99736,3.2,0.59,9.2,4.0
4764,red,8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,3.3,0.73,12.0,7.0
4765,red,6.6,0.61,0.01,1.9,0.08,8.0,25.0,0.99746,3.66,0.73,10.5,5.0
4766,red,7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,5.0
4767,red,7.6,0.4,0.29,1.9,0.078,29.0,66.0,0.9971,3.45,0.59,9.5,6.0
4768,red,8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,6.0
4769,red,9.65,0.63,0.5,1.4,0.071,6.0,26.0,0.99791,3.07,0.6,10.4,4.0
4770,red,7.2,0.38,0.38,2.8,0.068,23.0,42.0,0.99356,3.34,0.72,12.9,7.0
4771,red,6.2,0.46,0.17,1.6,0.073,7.0,11.0,0.99425,3.61,0.54,11.4,5.0
4772,red,9.6,0.33,0.52,2.2,0.074,13.0,25.0,0.99509,3.36,0.76,12.4,7.0
4773,red,9.65,0.27,0.49,5.0,0.082,9.0,17.0,0.99484,3.19,0.52,12.5,7.0
4774,red,9.65,0.43,0.4,2.6,0.092,13.0,52.0,0.99834,3.22,0.64,10.0,7.0
4775,red,9.65,0.5,0.34,2.3,0.094,10.0,45.0,0.99864,3.24,0.6,9.7,7.0
4776,red,8.3,0.3,0.49,3.8,0.09,11.0,24.0,0.99498,3.27,0.64,12.1,7.0
4777,red,9.65,0.44,0.42,2.0,0.071,7.0,20.0,0.99566,3.14,0.79,11.1,7.0
4778,red,9.65,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.855,12.0,7.0
4779,red,8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7.0
4780,red,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7.0
4781,red,8.2,0.31,0.4,2.2,0.058,6.0,10.0,0.99536,3.31,0.68,11.2,7.0
4782,red,9.65,0.34,0.48,2.1,0.052,5.0,9.0,0.99458,3.2,0.69,12.1,7.0
4783,red,7.6,0.43,0.4,2.7,0.082,6.0,11.0,0.99538,3.44,0.54,12.2,6.0
4784,red,8.5,0.21,0.52,1.9,0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5.0
4785,red,9.0,0.36,0.52,2.1,0.10800000000000001,5.0,10.0,0.99568,3.31,0.62,11.3,6.0
4786,red,9.5,0.37,0.52,2.0,0.088,12.0,51.0,0.99613,3.29,0.58,11.1,6.0
4787,red,6.4,0.57,0.12,2.3,0.10800000000000001,25.0,36.0,0.99519,3.47,0.71,11.3,7.0
4788,red,8.0,0.59,0.05,2.0,0.089,12.0,32.0,0.99735,3.36,0.61,10.0,5.0
4789,red,8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,6.0
4790,red,7.1,0.56,0.14,1.6,0.078,7.0,18.0,0.99592,3.27,0.62,9.3,5.0
4791,red,6.6,0.57,0.02,2.1,0.10800000000000001,6.0,16.0,0.99654,3.38,0.69,9.5,5.0
4792,red,8.8,0.27,0.39,2.0,0.1,20.0,27.0,0.99546,3.15,0.69,11.2,6.0
4793,red,8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.855,11.0,6.0
4794,red,9.0,0.38,0.41,2.4,0.103,6.0,10.0,0.99604,3.13,0.58,11.9,7.0
4795,red,8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,5.0
4796,red,9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6.0
4797,red,6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,3.46,0.61,10.2,5.0
4798,red,9.65,0.26,0.48,1.9,0.066,6.0,10.0,0.99724,3.33,0.855,10.9,6.0
4799,red,9.65,0.38,0.5,2.4,0.104,6.0,13.0,0.99643,3.22,0.65,11.6,7.0
4800,red,8.5,0.34,0.44,1.7,0.079,6.0,12.0,0.99605,3.52,0.63,10.7,5.0
4801,red,8.8,0.33,0.41,5.9,0.073,7.0,13.0,0.99658,3.3,0.62,12.1,7.0
4802,red,7.2,0.41,0.3,2.1,0.083,35.0,72.0,0.997,3.44,0.52,9.4,5.0
4803,red,8.4,0.59,0.29,2.6,0.10800000000000001,31.0,119.0,0.99801,3.15,0.5,9.1,5.0
4804,red,7.0,0.4,0.32,3.6,0.061,9.0,29.0,0.99416,3.28,0.49,11.3,7.0
4805,red,9.65,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,5.0
4806,red,9.1,0.5,0.3,1.9,0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6.0
4807,red,9.5,0.6799999999999999,0.26,1.9,0.079,13.0,28.0,0.99712,3.25,0.62,10.0,5.0
4808,red,7.3,0.52,0.32,2.1,0.07,51.0,70.0,0.99418,3.34,0.82,12.9,6.0
4809,red,7.4,0.58,0.0,2.0,0.064,7.0,11.0,0.99562,3.45,0.58,11.3,6.0
4810,red,9.65,0.34,0.39,1.4,0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7.0
4811,red,7.1,0.36,0.3,1.6,0.08,35.0,70.0,0.99693,3.44,0.5,9.4,5.0
4812,red,7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,5.0
4813,red,9.65,0.295,0.4,1.5,0.073,14.0,21.0,0.99556,3.14,0.51,10.9,6.0
4814,red,7.1,0.34,0.28,2.0,0.082,31.0,68.0,0.99694,3.45,0.48,9.4,5.0
4815,red,6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,6.0
4816,red,9.65,0.35,0.45,2.5,0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5.0
4817,red,7.7,0.6,0.06,2.0,0.079,19.0,41.0,0.99697,3.39,0.62,10.1,6.0
4818,red,5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.66,0.63,12.8,7.0
4819,red,8.9,0.6799999999999999,0.34,1.4,0.05,4.0,10.0,0.99554,3.12,0.48,9.1,6.0
4820,red,6.4,0.6799999999999999,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6.0
4821,red,7.5,0.43,0.3,2.2,0.062,6.0,12.0,0.99495,3.44,0.72,11.5,7.0
4822,red,9.65,0.35,0.38,1.5,0.058,31.0,47.0,0.99676,3.26,0.82,10.6,7.0
4823,red,9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7.0
4824,red,6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,7.0
4825,red,8.2,0.43,0.29,1.6,0.081,27.0,45.0,0.99603,3.25,0.54,10.3,5.0
4826,red,9.1,0.3,0.34,2.0,0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7.0
